Date,Actual,Predicted,High,Low
2021-10-08,16.256540412083268,10.86733286729643,16.887323791348866,16.008270612352362
2021-10-11,16.394133120775223,12.127227065257054,16.638372202923033,15.73078034787046
2021-10-12,16.366617465391755,12.183795170432981,16.895963039576948,15.816718998832668
2021-10-13,16.7535557243973,13.397534118497562,17.14130135657075,16.132638981384254
2021-10-14,16.69530626758933,14.469981569784219,17.10561892564782,16.45860155066711
2021-10-15,16.988145660609007,15.218644517587984,17.153958367098873,16.52447098224106
2021-10-18,17.300138738006353,15.289449087891315,17.432023484982896,16.693678417779076
2021-10-19,17.302884811535478,15.395132107771113,17.562551405368833,16.821125944095456
2021-10-20,17.69241684116423,15.506622819536252,18.017000067771235,16.860163890378224
2021-10-21,18.11273830570281,15.70839469992947,18.46168742345513,17.432434218858035
2021-10-22,18.088599305599928,15.897285233113557,18.62252825460812,17.59721422874021
2021-10-25,18.810649063438177,16.11376860821954,19.13421980681689,17.857594401131493
2021-10-26,18.448500199243423,16.451402306780604,19.26222636932713,17.81912069246271
2021-10-27,18.26256975159049,16.660957323408137,18.715336531128564,17.67625212116844
2021-10-28,17.943321984261274,16.71031458852038,18.73570741894016,17.387854363446312
2021-10-29,17.802333798259497,16.795460558242297,18.235343686930733,17.537501775052895
2021-11-01,17.284538131207228,16.69081339111854,18.08768299807746,16.994343844072837
2021-11-02,16.96670512482524,16.56126657271421,17.457996984983303,16.749910311907783
2021-11-03,17.465387504547834,16.20689379506134,17.690053668899225,16.74751671296633
2021-11-04,17.862166833132505,16.009824988813214,18.068589418829312,17.152867377863643
2021-11-05,17.826325308531523,15.828772110483115,18.52877190160987,17.5353866156098
2021-11-08,19.187037244439125,15.937096420727038,19.3721931833932,17.83955817495471
2021-11-09,19.25949609279633,16.20182392451489,19.52991940743501,18.578592709055854
2021-11-10,18.51873437874019,16.455648000239723,19.44444340496764,18.09677840808046
2021-11-11,19.094275696203116,16.73468244600957,19.29852138348602,18.17856667868442
2021-11-12,19.70629265718162,17.025962805621848,20.122451711694573,19.09144560432996
2021-11-15,18.839642137289047,17.235707712437364,19.7029429005265,18.569658620110324
2021-11-16,18.589844182133675,17.155610159151813,19.01200201385331,18.202035328625225
2021-11-17,19.213923767209053,17.176059637705684,19.516827341327197,18.558211678601324
2021-11-18,19.10953669063747,17.218719526325437,19.72547241431787,18.56685769539454
2021-11-19,18.80798472091556,17.15516847565395,19.20944855494601,18.58946655882191
2021-11-22,19.163185622543097,16.991867104714498,19.73785349647676,18.482870692744772
2021-11-23,19.35204188153148,17.15298479185383,20.086869003698688,19.00856664240997
2021-11-24,20.31797126680613,17.297812799776885,20.49716078876725,19.249535845650502
2021-11-25,18.15652482956648,17.415131544680175,18.627124420188988,17.899337209723097
2021-11-26,20.42654410749674,17.079944163110618,20.80214713375802,19.566062724333264
2021-11-29,20.719911182299256,17.6035212009066,21.06082836252316,20.00547011088715
2021-11-30,20.145931089296937,17.49502376664434,20.988087301974048,19.666587825592384
2021-12-01,19.82042951323092,17.577593780583708,20.96286179525543,19.58640800374805
2021-12-02,20.44316018372774,17.876686902339042,20.645889957466203,19.636882828689924
2021-12-03,19.66677587479353,18.078822479515566,20.40742091379189,19.3154407459041
2021-12-06,19.42223874293268,17.957785512607295,19.913006634907724,18.916867890023877
2021-12-07,19.537194795906544,17.85334144786249,20.23877425219483,19.02693601795368
2021-12-08,19.96191105991602,17.86872101241186,20.082420123647573,19.3585849388442
2021-12-09,20.00664054602385,17.634416709719552,20.94084972957253,19.81671062880948
2021-12-10,20.30677486211061,17.788117985157477,20.813188315627382,19.8667474781092
2021-12-13,19.95031224936247,17.793135913066372,20.55270763798935,19.40365185084378
2021-12-14,19.328567020595077,17.907174250453252,19.92224645163047,19.01078650840534
2021-12-15,19.164245776832104,17.84499384301093,19.612485443103758,18.565651475352688
2021-12-16,19.134715996682644,17.802133746066364,19.689608188973573,18.73359597491043
2021-12-17,18.81621523946524,17.655122088046557,19.34330107482389,18.484076632983022
2021-12-20,18.82130118459463,17.316219867502884,19.09011777600304,18.45278062602731
2021-12-21,18.967441653832797,17.047461564222047,19.224154775215663,18.498727700591537
2021-12-22,18.95655407756567,17.005065607098203,19.34666106890598,18.716058106245438
2021-12-23,18.911159805953503,16.97649003532547,19.303771516465,18.74305867964923
2021-12-24,16.142219098905723,16.945737802765724,16.806963315889575,16.000494397441255
2021-12-27,29.01371717453003,16.37635657218287,29.345475725131568,27.821087597707752
2021-12-28,29.284377098083496,19.350822707742815,29.880914265744813,28.279966200367237
2021-12-29,18.97440937906504,19.248061097827396,19.32917230399474,18.731548273313518
2021-12-30,19.04533810354769,18.915470147860166,19.49141554984945,18.901399779253637
2021-12-31,19.13114964403212,20.959517857968894,19.344388349664264,18.729232457784533
2022-01-03,28.07000064849853,20.378684980435356,28.440000534057617,26.890000343322757
2022-01-04,19.752187322825197,20.62594936091118,20.25376690676479,19.19584808237112
2022-01-05,18.897934149950743,17.492735743933927,20.333327146499503,18.7623664510074
2022-01-06,18.75414250418544,19.380450035347838,19.4295318475008,18.49531932429582
2022-01-07,18.684639329090714,19.245767918761192,19.13157342092828,18.17386310452576
2022-01-10,18.68731554970145,18.622604999105143,18.936280380918625,18.076625467286327
2022-01-11,18.994976829737425,17.25085205175484,19.185541013824352,18.40080146067144
2022-01-12,19.34410556778312,17.147099725156583,19.684500488127785,19.01325067068815
2022-01-13,18.470433425158262,17.11108542567432,19.474281487807023,18.40362426535998
2022-01-14,18.94929896108806,17.076889848434963,19.20899684997473,18.19187372673266
2022-01-17,15.98543174813191,17.167627956395524,16.284298797982796,15.835844105934475
2022-01-18,18.61030764505267,16.49143745134497,19.02715230970852,18.29031725315996
2022-01-19,18.069121088832617,17.09077165048153,18.88232290575801,17.934586755804574
2022-01-20,17.568870469927788,16.49102199476729,18.57139150475748,17.41119932063721
2022-01-21,16.940414022654295,16.42446366018536,17.623107972792027,16.709998488436376
2022-01-24,17.13285511173308,16.253848041861442,17.265864068653872,16.039861698322266
2022-01-25,16.735312156379223,16.29471460753655,17.25425079952567,16.47409421974161
2022-01-26,23.03308801651001,15.981056350259024,23.88752709469749,22.63273635606881
2022-01-27,16.141340263187885,17.37500270146881,17.19966097717728,15.990112622624476
2022-01-28,15.997502602636814,15.710051269103765,16.365722896270366,15.501228658721868
2022-01-31,13.224135925372442,16.71309321743388,13.275372629235642,12.606709362436462
2022-02-01,13.533005746702353,15.671694624231366,13.854512342323844,13.073944315558911
2022-02-02,13.20577777425448,15.119866808414956,13.734316176729829,13.00456754729708
2022-02-03,12.083494395017624,13.472624509070792,12.871629267546638,11.691752702476554
2022-02-04,12.494127184152603,12.795897194588674,12.63577558166385,12.021866627913903
2022-02-07,16.76856472529471,12.407310703145734,16.939281821579215,15.85516130384875
2022-02-08,16.87881680764258,13.205413313139733,16.978354383468332,16.381248965045074
2022-02-09,17.41447705961764,13.049424042850147,17.673832116911154,16.91259857495774
2022-02-10,17.391274731606245,14.041592257293727,17.949257843839256,17.085422774648826
2022-02-11,17.414252812042832,14.945472391912682,17.85022148591252,17.084735973371515
2022-02-14,17.596691438928246,15.735880655040233,17.994556993728125,17.27581187958012
2022-02-15,18.04067436605692,15.957582893023126,18.25284514997463,17.44744850198272
2022-02-16,18.43610676564276,16.061989535619187,18.719629114263604,17.90394151723816
2022-02-17,18.257899440824986,16.269997393576233,18.76065270745684,17.92082197507623
2022-02-18,18.10452207364142,16.350716077830185,18.37807310724952,17.722638662955923
2022-02-21,16.58771919310093,16.444742344308874,16.87829718576673,16.093930343608168
2022-02-22,17.983609430491924,16.199098661205653,18.49090556278638,17.73921851134384
2022-02-23,18.11146054416895,16.544975819965025,18.50684245357283,17.71141157023788
2022-02-24,18.35459639877081,16.234023075714653,18.8452179913241,17.42524994416695
2022-02-25,19.0067707374692,16.278677348111025,19.335174388038038,17.99515843999582
2022-02-28,19.257666401565075,16.484333538156566,19.541877157998982,18.682333908195982
2022-03-01,18.43866075016558,16.899565023972603,19.19670128911716,18.25326260560523
2022-03-02,18.66337476298213,17.249874991290778,18.88092379327007,18.176697754761847
2022-03-03,18.29400456883013,17.451970954624255,18.86067544245613,18.019305133891603
2022-03-04,17.727994227781892,17.377081415743966,18.405320136632906,17.33956228539099
2022-03-07,17.36014872044325,17.323247710428006,17.920870327884415,17.023011063830232
2022-03-08,17.603505859151483,17.167474811934092,18.45237031209109,16.874652741792694
2022-03-09,17.88113201595843,17.092050860047735,18.272400224268715,17.0296789250293
2022-03-10,18.350571060553197,16.596794631572813,18.63063876820611,17.758127364971912
2022-03-11,17.874505382031202,16.56739313920273,18.43375394015565,17.55448096605463
2022-03-14,16.9623056743294,16.581794879865015,17.825344739779684,16.833877979268216
2022-03-15,16.616550602018833,16.422844499918785,17.254732275679387,16.26744476735229
2022-03-16,17.378227066248655,16.04345280884463,17.52741847647175,16.39158109694006
2022-03-17,17.83095577172935,15.948450754881083,18.199359272611453,17.59176939755793
2022-03-18,18.408228186890483,15.997475777176767,18.634163609689768,17.58861206578625
2022-03-21,18.889675764366984,16.034143741475823,19.157391078970797,18.193456414071253
2022-03-22,18.86817640438676,16.39269794564919,19.14813991092672,18.636134064895515
2022-03-23,18.84858291223645,16.678878112167258,19.327000297275653,18.57734444529844
2022-03-24,19.666249979287382,17.10405294160934,19.79175188902584,18.55054847156033
2022-03-25,19.200950492173437,17.29299636860567,19.93732242246047,18.992501289465203
2022-03-28,19.03330920264125,17.454130674098927,19.47555015145229,18.7274586590426
2022-03-29,18.902621161192656,17.37102798674859,19.21262040791841,18.34008209034929
2022-03-30,19.431382980197668,17.375653120747504,20.10013772992033,18.925887444647188
2022-03-31,19.34166470170021,17.642914756526316,19.93494396831593,19.149716650860064
2022-04-01,19.34717397764325,17.400471854104694,19.888417579687847,18.926377983730063
2022-04-04,17.235454430182774,17.45088956672563,17.628299348626527,16.836678466983845
2022-04-05,16.39795142908891,17.067878025090135,17.52845991937491,16.23241453420677
2022-04-06,18.778812292963263,17.10800571072372,19.097454593845413,18.45378037183424
2022-04-07,18.848668977618217,16.879388072461406,19.350391142520238,18.448994982348477
2022-04-08,18.690701112151142,16.39423851180023,19.037095105001924,18.215068175295823
2022-04-11,18.01866931840777,16.402933807288512,18.927172825442184,17.823293191393812
2022-04-12,17.979707535356283,16.65558327186462,18.68396900320794,17.627558826560424
2022-04-13,18.33185524120927,16.962325241376334,18.658913568475786,17.83482552990068
2022-04-14,17.91548341885209,16.87825063256468,18.535098711548496,17.811223612181415
2022-04-15,24.66010856628418,16.775848737135757,25.400438231221123,24.47024465542265
2022-04-18,23.60674152374268,18.352319159904237,24.44243265069585,23.144576764131017
2022-04-19,17.560039196163416,18.23760647104057,17.960443583775323,17.027563220769306
2022-04-20,16.960865799337626,18.00921179371043,17.81232070152269,16.737048777159288
2022-04-21,16.07493318617344,18.905384509322214,17.32510406429047,15.877900872928436
2022-04-22,15.60987164080143,18.146122843876345,16.23391238453322,15.427947734570624
2022-04-25,20.25080318450928,16.488085921503043,21.085364987015296,19.67765161226567
2022-04-26,14.299700543284416,16.346765230081434,15.155631066401286,14.196310335202032
2022-04-27,14.894356023520231,14.77472120607151,15.18835367594297,14.143186567844491
2022-04-28,15.132820084691048,15.504787929678134,15.416496193964074,14.550180670147917
2022-04-29,15.281102005392311,15.067746086999279,15.933651273549703,14.773462131463605
2022-05-02,12.74661378065745,14.739360653776926,12.83459080799728,12.24086121348489
2022-05-03,12.93196984132131,13.326480134050236,13.15852646993647,12.603875794424724
2022-05-04,13.186804210146269,13.436119876676171,13.289209820369075,12.570950355781058
2022-05-05,15.582254696637392,13.000669825502227,16.057277784368615,15.054250516632951
2022-05-06,14.902562037110329,13.318157820645965,15.407458936311553,14.688297051760935
2022-05-09,15.022276680916548,12.920006501822623,15.502143858788108,14.363644607119266
2022-05-10,14.635386031121016,13.484754210522564,15.276859595915935,14.122007060871264
2022-05-11,14.545889627188444,13.765447014502396,15.338459361921634,14.144022465146124
2022-05-12,14.388656534254553,14.200404517300377,14.857685582038322,14.07233365885482
2022-05-13,14.926387067884209,13.96724668922122,15.222629006065326,14.459834912709194
2022-05-16,14.987744208425283,14.060246729857104,15.473391214921271,14.714217475608493
2022-05-17,15.74975587055087,14.091344331409545,15.981794142649,15.127999143418512
2022-05-18,15.3707026951015,14.218857263406761,16.021960061363206,15.23323947186466
2022-05-19,15.613751605153084,14.264461165453291,15.812626402938086,15.008794168818808
2022-05-20,15.713386565446854,14.515907499403049,16.054808417929927,15.255066022141332
2022-05-23,16.82239009652819,14.718745464445583,16.99760109684769,16.302671199432794
2022-05-24,15.405034691095352,14.899976469937778,16.12667416921892,15.237429096858229
2022-05-25,15.558089062571526,14.709546434202437,15.76054319837629,15.065282626858089
2022-05-26,15.7682276815176,14.891122805157654,15.987982844544476,15.223182431565895
2022-05-27,15.893631622195244,14.966150887128086,16.26152629228731,15.682793542519708
2022-05-30,13.5604883680741,14.91428159970937,13.774432159285816,13.356608803652662
2022-05-31,16.01477413997054,14.250534151104485,16.29968827194635,15.636508095785276
2022-06-01,15.71114968881011,14.839303293678357,16.157145322742508,15.453401882218564
2022-06-02,16.096706431359053,14.420115384787001,16.557746459786564,15.54781516836226
2022-06-03,12.729926899075508,14.700405671079727,12.79181542507935,12.126645865130904
2022-06-06,16.5940394513309,13.993038594912532,16.838811527940738,16.040686330653475
2022-06-07,16.89514047652483,15.209503753363379,17.199442536710915,16.33110275423328
2022-06-08,16.871113944798708,14.658334183465834,17.38794192556447,16.389957999174044
2022-06-09,16.383932068943977,15.033845472863023,16.903033253057394,16.262693613566533
2022-06-10,16.290833801031113,15.261355320387414,16.71491858765731,15.802338877042924
2022-06-13,22.171142292022704,15.862832628550636,22.810592165709323,21.271109471605
2022-06-14,16.110212679952383,17.24574078248842,16.40305641971957,15.60576113871893
2022-06-15,16.102903358638287,15.760217064533553,16.55809561055569,15.769361823478292
2022-06-16,15.615169938653708,16.867601472839358,16.340195195976,15.443043522505734
2022-06-17,15.76113487035036,16.603609711045593,16.028513464533937,15.406534127377853
2022-06-20,14.639694596330324,16.037962465829256,14.986924604985854,14.384528969160495
2022-06-21,15.373134650290012,14.901284403388882,16.119567871473027,15.139776091114012
2022-06-22,15.005962494760752,15.083064427885672,15.44026413416021,14.788973108413018
2022-06-23,14.824037972837688,14.557490053318627,15.135745794981569,14.232693389838634
2022-06-24,15.471435371786356,14.437145647131953,15.602826837041494,14.655131926756887
2022-06-27,15.830171786248684,14.50057655831037,16.111167461282598,15.292836229334917
2022-06-28,15.872158743441103,14.64684608547375,16.317024678285694,15.671716886308534
2022-06-29,15.257417939603329,14.75220306449501,15.916550570948496,15.154785615194095
2022-06-30,15.21635415032506,14.805002231912312,15.608461801746998,14.810679918534952
2022-07-01,15.80793160200119,14.876063302428422,16.123147466726913,15.534162580452437
2022-07-04,14.218314652641617,15.010171216088265,14.41014690909555,13.8906352426298
2022-07-05,14.905908308923244,14.522573541470214,15.254758374671708,14.460135346468329
2022-07-06,14.44433930888772,14.528452157713684,14.909938962192689,14.18809514689439
2022-07-07,14.834088671952486,14.132286485143652,15.063322137758991,14.348263112135612
2022-07-08,14.841369826346636,14.168322194211592,15.395072593281698,14.618247856665702
2022-07-11,14.329860288649796,14.123743504485557,14.884680514173024,14.174138797907004
2022-07-12,13.829742394387722,14.08823581627224,14.389394723488133,13.720399015829056
2022-07-13,13.981034614145756,13.848396329691978,14.172806940364808,13.596683678086215
2022-07-14,13.886910922825336,13.729990698101162,14.155972520948213,13.64004940316176
2022-07-15,13.803049303591251,13.524587963874437,14.161346235243204,13.514175838947462
2022-07-18,14.106234930455685,13.318820067127676,14.442272033659089,13.851001519359006
2022-07-19,14.386288352310658,13.426660991596174,14.615803649509886,13.99641210400208
