Date,Actual,Predicted,High,Low,Prev_High,Prev_Low,Prev_Actual,Pred_High,Pred_Low
2025-11-13,22.27122027054429,22.1200307376898,23.116259211277377,21.80009264216188,23.21320664683004,22.0694212797994,22.475170090794563,21.158056,19.978207
2025-11-14,22.566581040620804,22.33466178691498,23.12633422877624,21.57518665943495,23.116259211277377,21.80009264216188,22.27122027054429,21.117441,19.946577
2025-11-17,22.378346610814333,22.279027391642977,22.983076574436254,21.949234251164683,23.12633422877624,21.57518665943495,22.566581040620804,21.06586,19.891708
2025-11-18,22.267569676041603,22.02992729188669,23.04179306925338,21.7778692815939,22.983076574436254,21.949234251164683,22.378346610814333,21.044006,19.87383
2025-11-19,23.21701418235898,21.969468390650043,23.83521881831095,22.49420350197237,23.04179306925338,21.7778692815939,22.267569676041603,20.96463,19.796799
2025-11-20,22.10231191292405,22.17382372105757,24.01770377642852,21.843881036638845,23.83521881831095,22.49420350197237,23.21701418235898,21.48582,20.27116
2025-11-21,21.179453894495964,22.213399924110146,21.90535213112293,20.72798011612533,24.01770377642852,21.843881036638845,22.10231191292405,21.193079,19.999893
2025-11-24,22.101316422224045,21.71780111051217,22.32340645702368,21.1787446217251,21.90535213112293,20.72798011612533,21.179453894495964,20.253489,19.147669
2025-11-25,22.07670507207513,21.87798181782522,22.42975696878869,21.51937468350096,22.32340645702368,21.1787446217251,22.101316422224045,20.625233,19.486635
2025-11-26,22.209896195679903,21.63733922936284,22.570455091431803,21.85134933630554,22.42975696878869,21.51937468350096,22.07670507207513,20.65384,19.510122
2025-11-27,17.025955761472385,21.38319200618216,17.46714701817936,16.96527447693732,22.570455091431803,21.85134933630554,22.209896195679903,20.697598,19.54524
2025-11-28,22.510111037641764,19.84631694612899,22.6833071764176,21.9540261738204,17.46714701817936,16.96527447693732,17.025955761472385,17.181543,16.293251
2025-12-01,22.48770235851407,21.234221704262144,22.912159168428463,22.044652640660537,22.6833071764176,21.9540261738204,22.510111037641764,20.72691,19.565733
2025-12-02,22.80680871382356,20.003085683660025,23.181058667140512,22.17329950320358,22.912159168428463,22.044652640660537,22.48770235851407,20.326664,19.171034
2025-12-03,22.51576294004917,19.84150651018217,23.18464753457517,22.074139139882284,23.181058667140512,22.17329950320358,22.80680871382356,20.293215,19.140968
2025-12-04,22.83951480686665,20.45582648175695,23.16993523627726,22.034205264702862,23.18464753457517,22.074139139882284,22.51576294004917,20.548933,19.376669
